,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.013231503969803188,0.14848325784594715,0.09540749456492796
tenant-dsk,0.01227459353111331,,0.01227459353111331,0.0
tenant-mem,0.19853355644985557,0.03621606036441345,,0.12589288856557293
tenant-ntk,0.050880216915756775,0.004505550390747633,0.0438256041410805,
