,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.6171011421066767,0.6980898891533143,0.02901321184235234
tenant-dsk,0.14864513003583332,,0.3710489864418703,0.0341508735965492
tenant-mem,0.6807792279376376,0.0011395406788241443,,0.6205433350759406
tenant-ntk,0.4695496048868172,0.005300635208699727,0.25626761683089216,
