tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1-Baseline,round-3,366,3.790301660778304,0.2670476577114628,2.909323830546372,4.426290538080337,-0.8114557380731094,0.2433733602429542
tenant-cpu,cpu_usage,2-CPU-Noise,round-3,356,2.536064691458196,0.25471139816328986,1.8538933189617528,3.954349751664663,1.6347613149847042,7.493684442333727
tenant-cpu,cpu_usage,3-Memory-Noise,round-3,357,2.8774928257851187,0.23785913563290687,2.054041141906119,3.7384648795732422,-0.4127697651679712,1.1079607989308191
tenant-cpu,cpu_usage,4-Network-Noise,round-3,355,2.3487997635995113,0.255229329485987,1.711895183307481,3.5505011428995736,1.7619276210736978,6.926780418767422
tenant-cpu,cpu_usage,5-Disk-Noise,round-3,359,3.3719390751935854,0.24928637413765545,2.552364368113781,3.7467071375302026,-0.9360648042264823,0.30573211107982745
tenant-cpu,cpu_usage,6-Combined-Noise,round-3,356,1.6272154217963812,0.1587539844317592,1.222921971224866,2.300752931090784,0.8072676696174171,2.829298829415547
tenant-cpu,cpu_usage,7-Recovery,round-3,252,3.725760000128265,0.3899405675771912,1.9007027748864416,4.213261425608912,-2.141037645473888,6.7891231045672775
tenant-cpu,memory_usage,1-Baseline,round-3,366,253052894.4262295,50242361.96674196,119967744.0,356737024.0,-0.15312585680261764,-0.36552792039606974
tenant-cpu,memory_usage,2-CPU-Noise,round-3,356,253101044.49438202,49876275.85125618,145145856.0,345161728.0,0.0484638306144476,-0.8320677932898173
tenant-cpu,memory_usage,3-Memory-Noise,round-3,357,249949324.5490196,46993875.39592751,135180288.0,335294464.0,0.25809531893538623,-0.8529386886871979
tenant-cpu,memory_usage,4-Network-Noise,round-3,355,268168258.34366196,48168964.10264821,149045248.0,352284672.0,-0.22711674753286615,-0.5078864458406622
tenant-cpu,memory_usage,5-Disk-Noise,round-3,359,268770460.88022286,51055291.456985906,161415168.0,352759808.0,-0.18260050725658986,-0.7785047115549935
tenant-cpu,memory_usage,6-Combined-Noise,round-3,356,291434104.80898875,46856330.57817669,157077504.0,365215744.0,-0.4649233376360969,-0.351091486797634
tenant-cpu,memory_usage,7-Recovery,round-3,253,280670952.72727275,45815220.23239127,135643136.0,356114432.0,-0.5440266306301993,0.4373663733492541
tenant-dsk,cpu_usage,1-Baseline,round-3,366,1.0218801024685813,0.1230295860069092,0.6952138772018175,1.5708143155657674,1.3108883325744616,4.647710692475245
tenant-dsk,cpu_usage,2-CPU-Noise,round-3,356,0.9500544734270988,0.09236580504524897,0.7138720481750674,1.114601303866413,-0.4088837444754927,-0.3889341342136339
tenant-dsk,cpu_usage,3-Memory-Noise,round-3,357,0.9803288985395251,0.09331727076193064,0.6269384308793592,1.1645863837245571,-0.8472049538967877,0.6384898653458548
tenant-dsk,cpu_usage,4-Network-Noise,round-3,355,0.9536420824678462,0.09557512678955918,0.6043210393879327,1.119992656273519,-0.6996719520055654,0.39995105261015196
tenant-dsk,cpu_usage,5-Disk-Noise,round-3,359,0.9443732749961214,0.09598403358164186,0.6302216005352741,1.1557952229154855,-0.5844550742033173,0.04483485043579982
tenant-dsk,cpu_usage,6-Combined-Noise,round-3,356,0.9213880900982412,0.08043352623076135,0.6343491681725411,1.0694088367283208,-0.5977955810574656,0.16959442683474046
tenant-dsk,cpu_usage,7-Recovery,round-3,252,0.987859182871559,0.11598775389217778,0.6598925919014905,1.1920384333104084,-0.1818135043844081,-0.475807185656683
tenant-dsk,memory_usage,1-Baseline,round-3,366,491716921.35519123,59508731.82228413,201388032.0,593715200.0,-1.280894985419401,5.433285081173638
tenant-dsk,memory_usage,2-CPU-Noise,round-3,356,508852500.1348315,54002758.61004971,392048640.0,605261824.0,-0.18948167485745052,-0.829135906666624
tenant-dsk,memory_usage,3-Memory-Noise,round-3,357,508638124.8179272,53552382.44914576,413601792.0,605843456.0,0.03312473361305043,-0.994274898291692
tenant-dsk,memory_usage,4-Network-Noise,round-3,355,509627539.10985917,45340737.43348155,417959936.0,601546752.0,-0.0040528500445448645,-0.6581398728628645
tenant-dsk,memory_usage,5-Disk-Noise,round-3,359,520559966.8412256,48420626.0457573,402137088.0,603754496.0,-0.2559441446741257,-0.7978228113301342
tenant-dsk,memory_usage,6-Combined-Noise,round-3,356,529040602.60674155,46299459.51405649,421036032.0,628203520.0,-0.1970327601327618,-0.2887009020077511
tenant-dsk,memory_usage,7-Recovery,round-3,253,530656664.7905138,48935851.970386274,441765888.0,630816768.0,-0.06559975428488432,-0.906182979907836
tenant-mem,cpu_usage,1-Baseline,round-3,366,3.7611727301709554,0.2767708355316106,2.950136104402916,4.1541276714681645,-0.6899891057225637,-0.32193270875791
tenant-mem,cpu_usage,2-CPU-Noise,round-3,356,2.5590891244476075,0.23105156020169373,1.81866237995055,3.855447049300713,1.1106251675265988,5.972943656914351
