timestamp,value
20250809_212330,1645.2558711237807
20250809_212333,1645.2558711237807
20250809_212336,1645.2558711237807
20250809_212338,1572.707120775356
20250809_212341,1572.9563790040368
20250809_212344,1567.1883852776023
20250809_212347,1771.3669375902234
20250809_212350,1777.4345547941641
20250809_212353,1434.8426246441404
20250809_212355,1351.055969385167
20250809_212358,1265.147536842284
20250809_212401,1790.121481132309
20250809_212404,1639.1836143415308
20250809_212407,1632.8380849200112
20250809_212409,1638.091114961842
20250809_212412,1347.5000686462613
20250809_212415,1275.7478679123528
20250809_212418,1200.2121741704111
20250809_212420,1558.1934968540802
20250809_212423,1558.1934968540802
20250809_212426,1549.1185715908769
20250809_212429,1534.2334466239552
20250809_212432,1539.1331825605798
20250809_212435,1149.6555922715704
20250809_212437,1371.9561748460715
20250809_212440,1370.5713944987883
20250809_212443,1369.1978808555136
20250809_212446,1119.7731252063513
20250809_212448,1056.7658761543155
20250809_212451,1555.1287665169048
20250809_212454,1711.9020836595996
20250809_212457,1707.4022507104833
20250809_212500,1628.4898415338675
20250809_212503,1627.052513571351
20250809_212505,1625.6981384247306
20250809_212508,1634.5347209327365
20250809_212511,1156.4243475057883
20250809_212514,1322.1212857594994
20250809_212517,1246.1718410431647
20250809_212519,1851.008433626614
20250809_212522,1851.008433626614
20250809_212525,1852.4225655486266
20250809_212528,1783.90318751829
20250809_212531,1433.872316280524
20250809_212534,1352.1445554051572
20250809_212536,1272.732609848712
20250809_212539,1857.29585353914
20250809_212542,1997.725402526329
20250809_212545,1999.0803940660921
20250809_212548,2003.3898531567531
20250809_212551,1873.1775756769607
20250809_212553,1791.665515761445
20250809_212556,1790.311484867935
20250809_212559,1797.2331706640236
20250809_212602,1797.3582933154864
20250809_212605,1797.3582933154864
20250809_212607,1424.8357891754345
20250809_212610,1863.8239134059197
20250809_212613,1797.9038539988233
20250809_212616,1797.9038539988233
20250809_212619,1478.6177304615935
20250809_212622,1396.8043005286945
20250809_212624,1308.5038371352734
20250809_212627,1222.4128872533884
20250809_212630,1503.6005076415074
20250809_212633,1503.6005076415074
20250809_212636,1499.08426808719
20250809_212639,1800.7145267637084
20250809_212642,1800.7145267637084
20250809_212644,1803.5036873128354
20250809_212647,1709.7412763813545
20250809_212650,1711.9951484848798
20250809_212653,1711.9951484848796
20250809_212655,1707.8756467369635
20250809_212658,1707.2838919547364
20250809_212701,1369.0703712665152
20250809_212704,1369.0703712665152
20250809_212707,1604.963792520796
20250809_212709,1869.5037956946333
20250809_212712,1869.503795694633
20250809_212715,1869.503795694633
20250809_212717,1869.503795694633
20250809_212720,1305.9578059198157
20250809_212723,1234.4401638788045
20250809_212726,1165.0630890422776
20250809_212728,1668.70658290146
20250809_212731,1668.70658290146
20250809_212734,1661.5128196196893
20250809_212737,1661.5128196196893
20250809_212740,1677.3208336640082
20250809_212743,1677.3208336640082
20250809_212745,1497.5370917015582
20250809_212748,1806.9882526403678
20250809_212751,1794.9008070078241
20250809_212754,1795.3316488779224
20250809_212756,1795.3316488779224
20250809_212759,1539.4175947751567
20250809_212802,1458.8457037999306
20250809_212805,949.1555742836505
20250809_212808,942.1
20250809_212810,1690.8427592386106
20250809_212813,1691.514847707681
20250809_212816,1690.1189716565348
20250809_212819,1857.623048248387
20250809_212822,1857.6230482483872
20250809_212824,1887.869154819385
20250809_212827,1886.595874961323
20250809_212830,1882.1815744280857
20250809_212833,1922.0769494633728
20250809_212836,1585.9449378133854
20250809_212839,1651.4989542609264
20250809_212841,1651.4989542609264
20250809_212844,1663.3771035369282
20250809_212847,1663.377103536928
20250809_212850,1691.2772604408256
20250809_212852,1691.2772604408256
20250809_212855,1691.2772604408256
20250809_212858,1691.2772604408256
20250809_212901,1712.882454294527
20250809_212904,1501.826402146732
20250809_212906,1495.9853053563925
20250809_212909,1502.009363304057
20250809_212912,1502.0093633040572
20250809_212915,1254.969310985731
20250809_212917,1054.3393649367702
20250809_212920,1881.6617759765031
20250809_212923,1880.1919570282616
20250809_212926,1878.7519977994593
20250809_212929,1638.7912284016375
20250809_212932,1548.0760193461963
20250809_212935,1508.4607220158352
20250809_212938,1412.9498235223602
20250809_212940,2006.4133165266085
20250809_212943,2006.413316526608
20250809_212946,2006.413316526608
20250809_212949,2073.3734580083283
20250809_212952,1690.0277121743804
20250809_212954,1594.1891455912805
20250809_212957,1487.6829149468329
20250809_213000,1794.1344689171412
20250809_213003,1786.6806392822093
20250809_213006,1789.7652590958046
20250809_213009,1900.1060411781982
20250809_213012,1900.1060411781982
20250809_213014,1900.1060411781982
20250809_213017,1779.4388081448346
20250809_213020,1740.421351458156
20250809_213023,1735.1357089846676
20250809_213025,1733.780441115228
20250809_213028,1732.3836156090995
20250809_213031,1434.7864598080098
20250809_213034,1144.6041615503116
20250809_213037,1145.031470103402
20250809_213039,1889.2192552301995
20250809_213042,1887.8082766598413
20250809_213045,1886.4063075305141
20250809_213048,1884.8106797884236
20250809_213050,1488.9672272051664
20250809_213053,1408.2141084874268
20250809_213056,1327.4029566265194
20250809_213059,1586.9740347827978
