,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.40229525633669366,0.45057789588555536,0.13747593228679558,0.505774331415505
tenant-dsk,0.5450663016919264,,0.8154135213604948,0.18458995402491354,0.618700680014741
tenant-mem,0.5520336172119059,0.7927256779279442,,0.1362736605527935,0.8516046152164954
tenant-nsy,0.03379301490624585,0.03379301490624585,0.014244144437351084,,0.04584120767733019
tenant-ntk,0.5864649212158989,0.6280722395959412,0.7372558102555579,0.146237117701982,
