,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.016202317195342212,0.04095825169030995,0.003667906951557229
tenant-dsk,0.08054540846789006,,0.035695743918873125,0.04159521675671796
tenant-mem,0.04637319524621736,0.00611388856453682,,0.6270135020301152
tenant-ntk,0.33562742253228456,0.006005167731345749,0.0010059623650978636,
