,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,1.6890942014906973e-05,0.45487261602912366,0.001121708880997937
tenant-dsk,0.0019754324334334303,,1.920221173359664e-05,1.0614564357555084e-22
tenant-mem,0.17044731176670874,0.3399987334632866,,0.3567798258424571
tenant-ntk,0.6554401514756222,0.0069828814880588536,0.167410193622077,
