,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.17635203223989104,0.3599610429241281,0.9830158747152526
tenant-dsk,0.9551486795039413,,0.38757524607334165,0.20288355224478047
tenant-mem,0.9222264355252865,0.7259667435875984,,0.496320041612732
tenant-ntk,0.5717190882543917,0.33706500286428165,0.2180032278483483,
