,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0,0.0,0.0
tenant-dsk,0.010678962954348193,,0.0008899816488241144,0.0
tenant-mem,0.0009709564873659355,0.002265228046834136,,0.0
tenant-ntk,0.0,0.0,0.0,
