,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.005143860771972653,0.019377288321043993,0.0030745250732087687
tenant-dsk,0.002209260464244123,,0.002209260464244123,0.0
tenant-mem,0.038642649085208106,0.021498966636973493,,0.013450825176599566
tenant-ntk,0.002209260464244123,0.0,0.002209260464244123,
