,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.4419452898312446,0.40435971718724234,0.46001920013544956
tenant-dsk,0.5825325405042648,,0.7058464197736014,0.7937748668503509
tenant-mem,0.5728786862299925,0.7041841057141551,,0.7713759241244539
tenant-ntk,0.5411444133485779,0.7341199085349945,0.8980520872905537,
