,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,1.683438046429529e-24,0.9999218212363862,
tenant-dsk,4.230595082688009e-115,,0.9911562116622326,
tenant-mem,0.999937557140863,0.998913139464534,,
tenant-ntk,,,,
