,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,7.386989934764304e-09,4.181257996360475e-07,0.0014763021866951247
tenant-dsk,2.6815266316365465e-07,,0.0023523828904362,0.016828665232184268
tenant-mem,0.02494600980897027,0.5026106374334623,,0.00010534758437068122
tenant-ntk,0.02134656735866566,0.06846490338031053,0.0020811176991022582,
