,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.7747253237465646,0.7411649075423711,0.6615124900101804
tenant-dsk,0.7286724646784832,,0.8249460231746842,0.7597006462039939
tenant-mem,0.9177863230317651,0.8243342983887949,,0.7480631036824192
tenant-ntk,0.5662594406192825,0.5531231323968742,0.6618200962754042,
