,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.06931300255781278,0.06628501394067796,0.007919408853766276
tenant-dsk,0.056051537871470276,,0.24613119680012516,0.048229286851810785
tenant-mem,0.05647592022820249,0.24896593862723185,,0.09127794715185487
tenant-ntk,0.018890052239386747,0.09900344624806483,0.10457155186543048,
