,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.023207851873572286,0.0799174611187985,0.000692625751996773
tenant-dsk,0.07492613731670408,,0.41087370124589306,0.012512733215788413
tenant-mem,0.060737161543501575,0.44824482406839833,,0.031838090965569485
tenant-ntk,0.0011213746441718847,0.035817393742961286,0.03055333087061935,
