,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.3199229134166396,0.29806547846168013,0.40873538876818954
tenant-dsk,0.11963438456195032,,0.0979132189179927,0.08006546549305095
tenant-mem,0.14945481385532455,0.06720173493834061,,0.10247867745753399
tenant-ntk,0.25173480119029484,0.1272095959347001,0.23574286384869875,
