,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.5817129548248,0.6694896205240258,0.5645834626784102
tenant-dsk,0.5854260815439007,,0.6120680326735356,0.60017626752039
tenant-mem,0.6292155194848046,0.5954342145029546,,0.6036707543065287
tenant-ntk,0.5708987673364632,0.6222892390888792,0.6540900657356172,
