,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,1.0959803504469387e-05,0.00358075930960386,2.887734115494249e-05
tenant-dsk,3.6466071047229853e-06,,2.1085699876350246e-10,0.00572609155080291
tenant-mem,0.021563596922832978,3.7450823708849687e-05,,0.0004585381608124654
tenant-ntk,0.030837659302918017,0.004129851639270216,9.692686404168614e-05,
