,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.7082939120767078,0.6081147719013651,0.2912426745422297,0.5770815668196305
tenant-dsk,0.4963681457301564,,0.5231838740465432,0.29691721397041027,0.5265996289068493
tenant-mem,0.6019655598189708,0.5728640235663324,,0.3012751598433394,0.5568214726054522
tenant-nsy,0.0932666097095746,0.11069853738900776,0.14443030156948,,0.16421146964734093
tenant-ntk,0.5179208459907431,0.4915256919521612,0.5270368038252976,0.28974505721483096,
