,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.3362454649548389,0.19807602996116783,0.28954185341040084
tenant-dsk,0.4914459703686662,,0.32377049360118615,0.23957578578855143
tenant-mem,0.2888001986596081,0.32535671338890604,,0.09478164814506222
tenant-ntk,0.11543013652939899,0.14984019670335919,0.07180895337799764,
