,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0,0.0,0.0,0.0
tenant-dsk,0.0,,0.07826482145162131,0.258900490681318,0.0
tenant-mem,0.0,0.07092985672411233,,0.0018057420153910725,0.0
tenant-nsy,0.0,0.08854752972273344,0.0,,0.0
tenant-ntk,0.0,0.0,0.0,0.0,
