,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.665341868065846,0.005733677518882646,0.12391411528883066
tenant-dsk,0.2968436603366023,,0.4074077378935714,0.826599997790344
tenant-mem,0.08177584755693358,0.2898733613610922,,0.6736483916456788
tenant-ntk,0.011304823004015335,0.2055781342043411,0.6127013078721139,
