,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,1.2240316204458147e-05,0.00030231285716707067,0.5080635135639133
tenant-dsk,0.13589232238758608,,0.0014812903136747007,0.00019912471022916607
tenant-mem,0.9810710893341635,0.0017234407124789343,,0.0006178886691689674
tenant-ntk,0.4528058120561471,0.005821195391237699,0.6406802143619119,
