,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0,0.0,0.0,0.0
tenant-dsk,0.0,,0.0,0.6028826719834852,0.0
tenant-mem,0.0,0.0,,0.0,0.0
tenant-nsy,0.0,0.5777145400388705,0.0,,0.0
tenant-ntk,0.0,0.0,0.0,0.0,
