,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.41238908967791865,0.4348218924835934,0.4387658393181544,0.31022772367497364
tenant-dsk,0.48813262708251254,,0.5640450824559026,0.4815709668866631,0.45503156519777505
tenant-mem,0.4943925399048204,0.38858248754533237,,0.4509813501616801,0.4826508283760874
tenant-ntk,0.570637179785036,0.5246342371507536,0.5141073790795788,,0.43098532872826556
tenant-nsy,0.21796748908605168,0.278216802382747,0.299926954322562,0.2866836168089282,
