,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.9496423809847142,0.1423944889979468,3.070889713122037e-05,0.8555006383467737
tenant-dsk,0.43680769065643776,,0.8060139080741076,0.0226331614308168,0.40097886234814584
tenant-mem,0.38093488087533955,0.8085910644674708,,0.3302995033283757,0.8304768770230224
tenant-ntk,0.7673234741526833,0.15682651163805506,0.2932801035882597,,0.1002194020144552
tenant-nsy,0.9449655867987313,0.08701324187053121,0.26316337098451664,0.8386451085699229,
