,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.050657044808464065,0.008826033871567112,0.001781642389989813,0.000470818674380843
tenant-dsk,0.03248108961201828,,0.0021860007358960962,0.0011095512249415032,0.0003842337852219683
tenant-mem,0.03314991806434424,0.0011952226853067431,,6.265210735327953e-10,3.9836005978187333e-07
tenant-ntk,0.022106154829969117,0.08777525632853124,4.871244372657871e-05,,1.8620244763317963e-05
tenant-nsy,0.000303009446841842,7.809663502471295e-05,1.2395183475259911e-08,3.6633193566008e-15,
