,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.0062580700202794605,0.008884265325838876,0.028536745375600414,0.0032682324879697057
tenant-dsk,0.14079890543821785,,0.017685209616267978,0.011527667986367623,0.0009850341530754044
tenant-mem,0.12993978159963096,3.5554570797437686e-06,,0.0205976043523069,7.92093938095865e-05
tenant-ntk,0.15063660430905879,1.4961165458436804e-05,0.00013488907057806253,,4.701807574469918e-07
tenant-nsy,0.005619173437676248,1.2849349637971883e-05,0.08373645082794952,0.014211830692150563,
