,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.4498605642534806,0.4851609826448883,0.4593396421280814,0.1747407455663836
tenant-dsk,0.4995041925208639,,0.44782382248057645,0.44007913948272404,0.20186391211699511
tenant-mem,0.4350331472232619,0.5728837856993316,,0.39392109719204216,0.25967234021365604
tenant-ntk,0.4516021351768141,0.4554674647705898,0.5413412153351743,,0.21672970747590972
tenant-nsy,0.03305185005379361,0.08678308610457325,0.10837884105173913,0.06704887960794113,
