,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.39729305325777464,0.4424778493585283,0.9519518127080223,0.30442666023085463
tenant-dsk,0.8812571100385803,,0.37999497195942006,0.6646499002145034,0.03437832989432532
tenant-mem,0.2168239028716793,0.10628261298209288,,0.1184106558419103,0.7659428063685174
tenant-ntk,0.41737506697091187,0.0021255754686663347,0.2543957090555174,,0.3998212564567531
tenant-nsy,0.11103038202261652,0.31706823504046416,0.625041264301757,0.3065327967474915,
