,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0024831967312503546,1.7539053090845737e-09,3.716314796296282e-08
tenant-dsk,0.0009302788636833527,,6.693205202928515e-17,3.122095094917189e-05
tenant-mem,0.1844362922952036,1.909324977257456e-07,,0.010770825219261712
tenant-ntk,0.00028213338536298946,1.2110149160190942e-07,8.243470233937444e-12,
