,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.15293127853440275,0.2116341121114831,0.10948825888080632
tenant-dsk,0.1516939298011418,,0.11186386417451259,0.12775618115331056
tenant-mem,0.09409421245664622,0.10779085997676308,,0.09550620475079281
tenant-ntk,0.21686637151215615,0.27094282433803724,0.2839349523367547,
