,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.00018142387191162816,0.0656636892822429,0.05454057356997821,0.011105080094111075
tenant-dsk,0.38162581047495997,,0.006062883141553787,0.18940998290476946,2.7363796055365607e-05
tenant-mem,0.2707946448560173,0.00039928999443773267,,0.03757900997778042,7.802554499549352e-06
tenant-ntk,0.24735683024616745,0.001377874573189338,0.0021544493000467506,,1.4067050664861075e-11
tenant-nsy,0.2363739861302764,0.00036152145573807766,0.1230519238702602,0.0006916527199539392,
