,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.23762910923098618,0.10111848417366813,0.0916510388463931,0.1725186287471329
tenant-dsk,0.26794650059142655,,0.21908157542237422,0.20229776824662096,0.2785312307301262
tenant-mem,0.09573016345178649,0.16350170953810544,,0.09815084602091695,0.174838410270476
tenant-nsy,0.06020248609761778,0.11716548331723495,0.06713989363234708,,0.16285468218971735
tenant-ntk,0.21221605936384214,0.24874878199961803,0.2566137210945739,0.18761998859707277,
