,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0758492335368019,0.17431250446971935,0.22340487012396976
tenant-dsk,0.013484159146165353,,0.009745082576085681,0.00974508257608568
tenant-mem,0.19414991763651,0.042096122706181925,,0.19886882239614914
tenant-ntk,0.2362528313895717,0.033576129898770846,0.1715834693835525,
