,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.17120060947790153,0.16195011432078169,0.18352776102389592,0.24996702597601586
tenant-dsk,0.22109645259679328,,0.2317754590318113,0.3330564766599059,0.302158086355931
tenant-mem,0.1916640733424032,0.17226173382820006,,0.20432567153594167,0.19249632009425569
tenant-nsy,0.2724980842040802,0.2532117486041246,0.25693732007196934,,0.3676932602359168
tenant-ntk,0.29276885561086846,0.333020724956051,0.28790076755832245,0.36203411840967353,
