,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.00041257287685090216,0.01501399831463712,5.868262936158081e-10
tenant-dsk,0.00037626962948204785,,0.0033243350260250756,4.8671523673092895e-05
tenant-mem,0.16066771722056938,0.07368935302877556,,2.4309853068925676e-10
tenant-ntk,0.0019681523187892636,0.014417147055185021,3.702404926983083e-05,
