,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.29213022658007975,0.2815040336626668,0.23047606638084248,0.33911925232005485
tenant-dsk,0.2635378772975451,,0.24368942570617305,0.25774876407881103,0.3262018127156074
tenant-mem,0.2937142944323808,0.2706920376983873,,0.16744780115371827,0.24588408116387203
tenant-nsy,0.24474088626697862,0.27551034587887213,0.18862791163151307,,0.23582763176995936
tenant-ntk,0.2718939790608877,0.27644047438573155,0.25524289069953715,0.23717767266163517,
