,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.4203972603829655,0.4662324240568053,0.3899594968234666,0.2857455631197582
tenant-dsk,0.44074820368407097,,0.4398334667410914,0.2796715731037646,0.2804886765575888
tenant-mem,0.5788961373755266,0.5157060349911522,,0.32035859192574984,0.2891164738738571
tenant-nsy,0.16299996713416776,0.22469242894301963,0.15439196654028234,,0.0656303235979649
tenant-ntk,0.1666320633189684,0.1515601501314337,0.15261217362589433,0.11671942258613983,
