,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.007378617142653145,0.00472265929397378,0.07897761376162081,0.6335430339767056
tenant-dsk,0.003932507426396903,,0.0051294942762442,0.003698938199675169,0.27883742067765493
tenant-mem,0.4106883575352301,0.09709632933206055,,0.019680934505323266,0.06895987190308357
tenant-nsy,0.06105674855164476,0.00017890645644582094,1.0110148610169753e-05,,0.3596183007862311
tenant-ntk,0.29829576747595105,0.003861204065972321,0.0409477340491389,0.23525506994949755,
