,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.2686383251050538,0.28922496280990273,0.24371225033406863,0.1931783225387112
tenant-dsk,0.2569378857236715,,0.31026219752013084,0.2400723716346873,0.20578982133015297
tenant-mem,0.28625179904001774,0.2881936794183483,,0.28128737603282866,0.22008571359117834
tenant-nsy,0.22608875138215442,0.207195794322275,0.2547584329688765,,0.15606520595659074
tenant-ntk,0.13351231783121487,0.13729870576955708,0.14138499578489086,0.13263036870807104,
