,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.2561000269835529,0.311029334376414,0.24453694737204848,0.3271879182400902
tenant-dsk,0.20968897582210702,,0.2644563287608721,0.18391396298679705,0.2742957974229542
tenant-mem,0.2985997405463912,0.2314764364208517,,0.20350209056994117,0.2755438967158961
tenant-nsy,0.12516379981865708,0.09850993145752865,0.10169874178094111,,0.14613282043341316
tenant-ntk,0.33602079709436844,0.3285754916261098,0.3208927745194424,0.24561186242089822,
