,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.4098072794406854,0.005231214013661287,0.49139891816564973,0.0012345802198330891
tenant-dsk,0.056328667155390394,,0.03589418157713596,0.735670105654748,0.021217152540882335
tenant-mem,0.0014600872586718607,0.16001930810854223,,0.982665577345169,0.0056427970453389285
tenant-nsy,0.34779113289240643,0.9020232480082534,0.9467732670656543,,0.00224430880580429
tenant-ntk,0.0017599468186774772,0.03719413717045392,2.372289728010645e-05,0.07228250495741693,
