,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,2.0836532427770846e-06,8.170809968314887e-05,1.6379800596978874e-14,1.1218631029587617e-06
tenant-dsk,5.49663627193776e-09,,1.4235907904696847e-08,1.000551347830615e-09,9.369618895135433e-06
tenant-mem,0.057536481100665594,6.25892523174331e-06,,5.626566062181427e-12,1.2914013805677667e-07
tenant-nsy,1.8489483648701272e-09,1.4889970603592715e-06,2.4849491939499364e-09,,5.434274214406054e-09
tenant-ntk,4.420543162456518e-06,0.028545717759242435,0.0003799187042129133,2.3292261587751643e-05,
