,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,2.1476676542468565e-07,0.0007698015559255336,1.0320892966771852e-14,2.081839108728244e-09
tenant-dsk,6.386611597558296e-07,,2.8175812810234663e-05,0.0005275598646816528,1.887933571749217e-06
tenant-mem,1.133034050169217e-08,4.400713959159855e-05,,9.771779678771586e-15,4.839291985954423e-06
tenant-nsy,3.7141193463377596e-15,2.469176165925672e-07,9.703551658063688e-16,,4.498434042025299e-11
tenant-ntk,4.087637219838715e-05,0.0004812395170655993,4.636660673595496e-08,2.2945489821736767e-06,
