,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,6.895568788093317e-05,0.00024269289110620548,8.853486954969127e-05
tenant-dsk,3.7447517274871954e-07,,2.1068996504920033e-08,6.616506952417208e-08
tenant-mem,3.1399687053048e-08,1.9020335918216855e-05,,6.427244071417645e-08
tenant-ntk,4.902793582600406e-11,0.0012911758659171443,1.2935180701388732e-10,
