,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,5.81442328290104e-08,0.00011478826044846818,9.565153077821502e-05,0.041915179457140135
tenant-dsk,1.7263872003021282e-06,,0.002667778711324231,0.0013402226919011105,0.015612367634196532
tenant-mem,0.011228113531123502,0.0001996301763979949,,0.0002019091370223531,0.7094179779554679
tenant-nsy,0.004197546951231075,0.0004759547184913879,0.0003663975313438027,,0.25783751295191126
tenant-ntk,0.0007133128566900862,0.04676199319322961,0.026931689488764763,7.385327652973068e-06,
