,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.06639579919702053,0.1900889134346484,0.2078628053804686
tenant-dsk,0.0192844780457524,,0.0192844780457524,0.013789972551246907
tenant-mem,0.2871116853045231,0.05635948607542976,,0.33274926661662213
tenant-ntk,0.26823414309312277,0.06111178651800191,0.3069160819792178,
