,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.3530346103091182,0.48913139642494646,0.4630402411938982,0.4005039858393511
tenant-dsk,0.3538813866783622,,0.3483360992670227,0.3685583094987674,0.3706179634716892
tenant-mem,0.4432653975062437,0.3769976315887337,,0.5231563241291615,0.45625204290223365
tenant-nsy,0.3954583958105157,0.27920211825653823,0.40565389268327356,,0.4116974286087034
tenant-ntk,0.4526117161242496,0.44897121645605326,0.5316695134754815,0.47353276727827853,
