,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.5798286469574253,0.3015945164307645,0.11826881238295921
tenant-dsk,0.16332435251216462,,0.6424984915222474,0.9999553993956326
tenant-mem,0.07139139715418816,4.8565870337973125e-05,,0.4875178062172909
tenant-ntk,0.12246154447548235,0.9977767928034157,0.7807572302499819,
