,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.2204645489666076,0.22733017970470734,0.22078933980112203,0.17447836036166867
tenant-dsk,0.2631199649960704,,0.2675373432851239,0.2880042253203454,0.24440598140129707
tenant-mem,0.28155671760219403,0.33206250484261896,,0.27281547023851577,0.2401463849121652
tenant-nsy,0.2379740978316424,0.22175128915526235,0.25563627064142114,,0.19036886884790288
tenant-ntk,0.22167433196553155,0.21412612171553505,0.18890302439769704,0.16717460316398422,
