tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1-Baseline,round-8,337,3.717755269428323,0.2896805645180195,2.649390628803098,4.455138600025806,-0.6318428805530611,0.41323640307177323
tenant-cpu,cpu_usage,2-CPU-Noise,round-8,350,2.485733166395038,0.23827410285091694,1.7994043452362027,3.5842360671651115,0.6803418203435708,3.006219793375942
tenant-cpu,cpu_usage,3-Memory-Noise,round-8,353,2.829958669875081,0.23242278534251126,2.1244546812160285,3.79109417973053,0.19685637921755605,2.1707867706352384
tenant-cpu,cpu_usage,4-Network-Noise,round-8,350,2.2972772188449238,0.24626653992077407,1.7385960596431942,3.5785244290119795,1.6984216112071544,5.975865121895881
tenant-cpu,cpu_usage,5-Disk-Noise,round-8,354,3.3421038791059923,0.2449131437134717,2.5176724871573164,3.78921034817006,-0.8216492766087924,0.1826787764975264
tenant-cpu,cpu_usage,6-Combined-Noise,round-8,151,1.6775590872117443,0.16693295529771238,1.151838901789905,2.2627503619850837,0.36973656794237847,1.5372358617178348
tenant-cpu,cpu_usage,7-Recovery,round-8,214,3.7572366208630217,0.33152217740062345,2.5134597809388106,4.16998152409474,-0.988668417429966,0.5637377644612784
tenant-cpu,memory_usage,1-Baseline,round-8,337,251423491.7982196,57457492.62755263,128958464.0,343752704.0,-0.2602633669645253,-0.818517921575785
tenant-cpu,memory_usage,2-CPU-Noise,round-8,350,234746862.4457143,57254827.24640553,75931648.0,340533248.0,-0.1931044835021859,-0.10267237584535227
tenant-cpu,memory_usage,3-Memory-Noise,round-8,353,250197070.32294616,53521676.69672881,124223488.0,342843392.0,-0.04001514302222151,-0.6549126142306458
tenant-cpu,memory_usage,4-Network-Noise,round-8,350,256518775.9542857,49415017.85188572,144998400.0,356020224.0,0.18085160509857348,-0.8121626138801892
tenant-cpu,memory_usage,5-Disk-Noise,round-8,354,274747010.1694915,47673615.297316134,169033728.0,362721280.0,-0.20309885262446703,-0.6600105925721595
tenant-cpu,memory_usage,6-Combined-Noise,round-8,152,280798234.94736844,51865376.66611828,173617152.0,362934272.0,-0.16902100943317375,-1.0110459866064625
tenant-cpu,memory_usage,7-Recovery,round-8,214,277668337.6448598,54881398.09344345,161677312.0,364761088.0,-0.41995823248672637,-0.684247778646843
tenant-dsk,cpu_usage,1-Baseline,round-8,337,0.9485077775232965,0.11906074929100918,0.6491245335962916,1.547648955547668,1.4073443814451165,6.378002631701108
tenant-dsk,cpu_usage,2-CPU-Noise,round-8,350,0.9130914584282382,0.09942561236778923,0.5986097927265385,1.13570001998523,-0.4706503352386823,0.04034556073474249
tenant-dsk,cpu_usage,3-Memory-Noise,round-8,353,0.9369833648076759,0.08586878776297673,0.6656806318723975,1.1029289615966344,-0.6024423975612958,-0.008263684846363084
tenant-dsk,cpu_usage,4-Network-Noise,round-8,350,0.9252841151421576,0.0948513220910097,0.6526858102255297,1.134461652603591,-0.35470190697588694,-0.09149896743363017
tenant-dsk,cpu_usage,5-Disk-Noise,round-8,354,0.8781575567911735,0.08739102274489537,0.625123415591788,1.083766486954,-0.2598322660758386,-0.19052752111391236
tenant-dsk,cpu_usage,6-Combined-Noise,round-8,151,0.7565341541190109,0.08618712638791122,0.4960093378324276,0.9198943320969084,-0.4977226400140738,-0.07099774717620555
tenant-dsk,cpu_usage,7-Recovery,round-8,214,0.908382122652855,0.11136506882940414,0.4288394375733019,1.1492957840466584,-0.8739309614313562,1.3239104659184773
tenant-dsk,memory_usage,1-Baseline,round-8,337,492770507.58456975,59188477.88080854,200904704.0,589791232.0,-1.0946030147622763,3.2915623291825775
tenant-dsk,memory_usage,2-CPU-Noise,round-8,350,497659190.1257143,41036664.85693043,418295808.0,597389312.0,0.24038184351844583,-0.3862279929900443
tenant-dsk,memory_usage,3-Memory-Noise,round-8,353,503217897.5184136,49398876.07597597,416337920.0,611237888.0,0.282673770836656,-0.59475976962226
tenant-dsk,memory_usage,4-Network-Noise,round-8,350,513251761.0057143,49660847.97544633,367042560.0,605315072.0,-0.3901662378565352,-0.040472868234447734
tenant-dsk,memory_usage,5-Disk-Noise,round-8,354,528159078.68926555,47426232.29507868,418762752.0,612204544.0,-0.09330403811155687,-0.7332245777352537
tenant-dsk,memory_usage,6-Combined-Noise,round-8,152,516648501.8947368,58166427.81049395,373035008.0,611868672.0,-0.22164523773630823,-0.43785130528187866
tenant-dsk,memory_usage,7-Recovery,round-8,214,520670887.4766355,39459890.89501583,439140352.0,617926656.0,0.37603437968919845,-0.32305679430510725
tenant-mem,cpu_usage,1-Baseline,round-8,337,3.708769229600943,0.27730883539386103,2.5617715955844846,4.5736794510935805,-0.5984499442834079,0.6152711159319786
tenant-mem,cpu_usage,2-CPU-Noise,round-8,350,2.4853703537744223,0.22917789179220996,1.7807510323412366,3.683467063626788,1.1565941907514072,4.57172518558618
tenant-mem,cpu_usage,3-Memory-Noise,round-8,353,2.819330513999022,0.2258562597314358,2.2649461480901567,3.734685550030635,0.32443419543396634,1.5266246144415079
tenant-mem,cpu_usage,4-Network-Noise,round-8,350,2.299928920696137,0.222275315961028,1.8533326042921336,3.349154758656147,1.4150565816988054,4.999692235480705
tenant-mem,cpu_usage,5-Disk-Noise,round-8,354,3.3484608761297747,0.24954254936636733,2.3754840831955666,3.7507932360019023,-0.9460684235212156,0.5080504177044669
tenant-mem,cpu_usage,6-Combined-Noise,round-8,151,1.6735468040460297,0.1928263931850652,1.2906361739081813,2.431867742044993,1.0352578461294968,2.7393748422191377
tenant-mem,cpu_usage,7-Recovery,round-8,214,3.7660076978121015,0.3320067025046606,2.6674729170547926,4.210394168650828,-0.992909344760333,0.3809708680814028
tenant-mem,memory_usage,1-Baseline,round-8,337,263928920.11869437,49514617.05823703,150155264.0,351543296.0,-0.07965517742363967,-0.5880097667015662
tenant-mem,memory_usage,2-CPU-Noise,round-8,350,264022530.92571428,49642991.81800017,122552320.0,345890816.0,-0.18500819741087754,-0.5359882971923597
tenant-mem,memory_usage,3-Memory-Noise,round-8,353,262166023.25212464,48179425.116683446,151654400.0,348389376.0,-0.2771281860990439,-0.5274799616887211
tenant-mem,memory_usage,4-Network-Noise,round-8,350,263774629.30285713,47353297.1905002,151449600.0,348852224.0,-0.1573116504963309,-0.43044779289383106
tenant-mem,memory_usage,5-Disk-Noise,round-8,354,274410848.9039548,48978935.56432946,160104448.0,368631808.0,0.12885207651944433,-0.6314329234929468
tenant-mem,memory_usage,6-Combined-Noise,round-8,152,274565551.15789473,53522891.7351535,158855168.0,357740544.0,-0.1551099050199277,-0.7899626461497533
tenant-mem,memory_usage,7-Recovery,round-8,214,270349283.28971964,42113082.07082497,180293632.0,374177792.0,0.0029574167616320908,-0.47390828867355594
tenant-nsy,cpu_usage,2-CPU-Noise,round-8,350,3.620919122664616,0.5437357119479675,0.269464604994479,4.151220299592751,-3.858829101420398,18.65115403052885
tenant-nsy,cpu_usage,3-Memory-Noise,round-8,353,2.6957869028943953,0.40787484494633963,0.4058982155476062,3.1192615996746884,-3.6010800050137948,15.813718047794312
tenant-nsy,cpu_usage,4-Network-Noise,round-8,350,3.609882091180559,0.5253879011633278,0.6782078329752675,4.083249029846764,-3.472839038540634,14.198672488197932
tenant-nsy,cpu_usage,5-Disk-Noise,round-8,354,0.8786602472102326,0.09578689872192592,0.5717565787330534,1.0628280726982768,-0.5300679651393868,0.12772381907054653
tenant-nsy,cpu_usage,6-Combined-Noise,round-8,151,6.060523070453821,0.46853161574265584,4.5109821171312445,6.8240243976716455,-0.8859677256687392,0.44417305779200245
tenant-nsy,cpu_usage,7-Recovery,round-8,214,0.00894887710713848,0.06433269414141099,0.0015380899462014,0.8676975943160425,11.967755384337355,153.61270949609855
tenant-nsy,memory_usage,2-CPU-Noise,round-8,350,236146219.8857143,54550033.207953006,95690752.0,327507968.0,-0.06511281927306337,-0.8394547164864705
tenant-nsy,memory_usage,3-Memory-Noise,round-8,353,276887441.7677054,43195169.556001194,159940608.0,369565696.0,-0.20650799232536113,-0.07140277604565437
tenant-nsy,memory_usage,4-Network-Noise,round-8,350,508029676.98285717,51142775.368605256,254640128.0,644501504.0,-1.6210359602176687,7.2717210833915615
tenant-nsy,memory_usage,5-Disk-Noise,round-8,354,568996383.8192091,59748496.26147764,223215616.0,672792576.0,-2.172765901646651,11.003655478302756
tenant-nsy,memory_usage,6-Combined-Noise,round-8,152,841159356.6315789,78454857.45917755,525979648.0,977776640.0,-1.490970124522911,3.516558357732243
tenant-nsy,memory_usage,7-Recovery,round-8,214,146070709.8317757,3212352.1891055,144334848.0,154550272.0,1.9090323713486002,2.168277611480621
tenant-ntk,cpu_usage,1-Baseline,round-8,337,3.691739720324563,0.3337418252236276,1.1270930719511076,4.126634998470414,-3.3726736860102426,18.833911323864857
tenant-ntk,cpu_usage,2-CPU-Noise,round-8,350,3.6320410307760467,0.2238478127384207,2.889981743616263,4.094569930192068,-0.5748071479227039,0.1702137160702364
tenant-ntk,cpu_usage,3-Memory-Noise,round-8,353,3.6651402362798815,0.2178162252869216,2.9087105373588367,4.020806709398291,-0.8182480678013831,0.3315592876307272
tenant-ntk,cpu_usage,4-Network-Noise,round-8,350,3.582988059038928,0.2256582521196742,2.821530658420717,3.968473846362059,-0.8316805722884241,0.2655366279163096
tenant-ntk,cpu_usage,5-Disk-Noise,round-8,354,3.7208793726614906,0.22974016279534643,3.002884853966817,4.046504692735329,-0.8446383547869806,0.027592784786309554
tenant-ntk,cpu_usage,6-Combined-Noise,round-8,151,3.4748101601035475,0.262538551251611,2.671650972072641,3.902516377232815,-0.7219601460564785,-0.058443580390199035
tenant-ntk,cpu_usage,7-Recovery,round-8,214,3.7177799348964067,0.25910362062507314,2.6222668113063,4.116558782782316,-0.9274690522014021,1.0343989279880765
tenant-ntk,memory_usage,1-Baseline,round-8,337,446166997.4599407,34673352.83398169,337600512.0,544063488.0,0.22381778975392305,0.15368846564535632
tenant-ntk,memory_usage,2-CPU-Noise,round-8,350,471134336.73142856,41311589.932205796,377425920.0,575901696.0,0.41063600730959804,0.3774247357179119
tenant-ntk,memory_usage,3-Memory-Noise,round-8,353,489323047.1614731,43182733.46247482,407404544.0,611037184.0,0.6140073717440895,0.11721577497875568
tenant-ntk,memory_usage,4-Network-Noise,round-8,350,480061229.3485714,40107324.328876406,403980288.0,580186112.0,0.11279782781263223,-0.6825830772659631
tenant-ntk,memory_usage,5-Disk-Noise,round-8,354,499205854.7344633,43629813.40121149,406732800.0,602218496.0,0.3746221187442404,-0.2628920539849533
tenant-ntk,memory_usage,6-Combined-Noise,round-8,152,479003836.6315789,57445884.21885618,336965632.0,606990336.0,-0.2629267282420853,-0.4307413399404427
tenant-ntk,memory_usage,7-Recovery,round-8,214,481066988.8598131,44039473.73167488,376922112.0,572981248.0,0.12327503502135621,-0.5727465198090282
