,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.7569613085157607,0.7513186270675242,0.018783793003643356,0.026196318937623773
tenant-dsk,0.8474234663122375,,0.19662715227613153,0.2983297888242121,0.9664087598680035
tenant-mem,0.719919708963044,0.9113495415885762,,0.1344282615507882,0.8891184955773667
tenant-nsy,0.9014553492934378,0.8370004861146612,0.07476838515356336,,0.06242141468100823
tenant-ntk,0.9661753590046163,0.6869402120072672,0.6731709798601028,0.7968414562366946,
