timestamp,value
"20250710_005408","1.3027359806916317"
"20250710_005414","1.4565209749780306"
"20250710_005420","1.6814701984134834"
"20250710_005427","1.6814701984134834"
"20250710_005433","1.6946639269599846"
"20250710_005439","1.4200904202669806"
"20250710_005445","1.5127535128888132"
"20250710_005451","1.7979671962719697"
"20250710_005457","1.716001716001716"
"20250710_005503","1.4659654282765735"
"20250710_005509","1.5486651186790508"
"20250710_005515","1.7951856385148917"
"20250710_005521","1.778474718886254"
"20250710_005527","1.8172806872625142"
"20250710_005533","1.5700031761644229"
"20250710_005539","1.6779201876036065"
"20250710_005545","1.6779201876036065"
"20250710_005552","1.5921168699842938"
"20250710_005558","1.2622288594033586"
"20250710_005604","1.3850259123533621"
"20250710_005610","1.5748375948730284"
"20250710_005616","1.3237796102276953"
"20250710_005622","1.6176285565361181"
"20250710_005628","1.6160626836434866"
"20250710_005634","1.6381979822195587"
"20250710_005640","1.74550197567806"
"20250710_005646","1.7103372785113224"
"20250710_005652","1.6040817115358603"
"20250710_005658","1.346082490667675"
"20250710_005704","1.1875"
"20250710_005710","1.626233598431687"
"20250710_005717","1.380317264066178"
"20250710_005723","1.4683735067131831"
"20250710_005729","1.2489925623505618"
"20250710_005735","1.3590059936696073"
"20250710_005741","1.7188775729448669"
"20250710_005747","1.3877145389594692"
"20250710_005753","1.605224275368928"
"20250710_005759","1.59218062404635"
"20250710_005805","1.521454891239748"
"20250710_005811","1.651376146788991"
"20250710_005817","1.3152242461574564"
"20250710_005823","1.5893751360766384"
"20250710_005829","1.597610530337235"
"20250710_005835","1.4795871253792043"
"20250710_005841","1.6858668165214947"
"20250710_005848","1.6858668165214947"
"20250710_005854","1.6504918465702778"
"20250710_005900","1.6953830382841146"
"20250710_005906","1.2916666666666665"
"20250710_005912","1.552021238300936"
"20250710_005918","1.229166666666667"
"20250710_005925","1.700116105490131"
"20250710_005931","1.7959770114942524"
"20250710_005937","1.575454980842912"
"20250710_005944","1.6146189499278172"
"20250710_005950","1.5731608159225086"
"20250710_005956","1.5595291503770643"
"20250710_010002","1.267614954558934"
"20250710_010008","1.3012805920421444"
"20250710_010014","1.6215467974450752"
"20250710_010020","1.5775075380898183"
"20250710_010026","1.3125"
"20250710_010032","1.6061894851144694"
"20250710_010038","1.3051199740596626"
"20250710_010045","1.6048184177679155"
"20250710_010051","1.7489388460933815"
"20250710_010057","1.5091981407478527"
"20250710_010103","1.6116195781933946"
"20250710_010109","1.3888497035195102"
"20250710_010115","1.5679746026829786"
"20250710_010121","1.6656373402204632"
"20250710_010127","1.3333333333333333"
"20250710_010133","1.4571178641395963"
"20250710_010139","1.5663069961712495"
"20250710_010145","1.324124608423251"
"20250710_010151","1.5861057139458345"
"20250710_010158","1.576238208999335"
"20250710_010204","1.4122129805488244"
"20250710_010210","1.5711604765853446"
"20250710_010216","1.3312861694234712"
"20250710_010222","1.6065547433528797"
"20250710_010228","1.294007546175012"
"20250710_010234","1.3546766548420277"
"20250710_010240","1.6468508997429308"
"20250710_010246","1.6468508997429308"
"20250710_010252","1.6332383930527614"
"20250710_010258","1.3363797155451644"
"20250710_010304","1.6641554411136348"
"20250710_010311","1.6439165850865365"
"20250710_010317","1.333333333333333"
"20250710_010323","1.4907555059938669"
"20250710_010329","1.321198773348202"
"20250710_010335","1.5941561062232625"
"20250710_010341","1.6227586897726134"
"20250710_010347","1.3123384121344628"
"20250710_010353","1.661197703035275"
"20250710_010359","1.6062862228396535"
"20250710_010405","1.3784318449861444"
"20250710_010411","1.690109105932283"
"20250710_010417","1.5132505773672054"
"20250710_010424","1.5830908779736437"
"20250710_010430","1.585288522511097"
"20250710_010436","1.2702329346633938"
"20250710_010442","1.6014999414085387"
"20250710_010448","1.673413084281224"
"20250710_010454","1.3412057708782223"
"20250710_010501","1.523116072589483"
"20250710_010507","1.6372768104077704"
"20250710_010513","1.748217789087236"
"20250710_010520","1.605890877756453"
"20250710_010526","1.1666666666666665"
"20250710_010532","1.5821741710066581"
"20250710_010538","1.3608983748343448"
"20250710_010544","1.1666666666666665"
"20250710_010550","1.6056841217911404"
"20250710_010556","1.6056841217911404"
"20250710_010602","1.6410502721741913"
"20250710_010608","1.5763995387778842"
"20250710_010614","1.5063120567375887"
"20250710_010621","1.6572687402736517"
"20250710_010627","1.3490435745937963"
"20250710_010633","1.435980447528374"
"20250710_010639","1.5343479371739013"
"20250710_010645","1.4643693454749065"
"20250710_010651","1.5110305228165608"
"20250710_010657","1.5838796251484886"
"20250710_010703","1.6371750880261948"
"20250710_010709","1.5263723217818983"
"20250710_010715","1.1875"
"20250710_010721","1.566254720219705"
"20250710_010728","1.398115779415071"
"20250710_010734","1.6499202847502876"
"20250710_010740","1.7302120030851973"
"20250710_010746","1.7302120030851973"
"20250710_010752","1.6114823488966716"
"20250710_010758","1.4440969029416142"
"20250710_010804","1.7047454926158578"
"20250710_010810","1.6928568799911679"
"20250710_010816","1.5461270860077023"
"20250710_010822","1.78868020953111"
"20250710_010828","1.4556347283785178"
"20250710_010835","1.683604129901215"
"20250710_010841","1.5910898965791567"
"20250710_010847","1.4209974443160112"
"20250710_010853","1.6559337626494943"
"20250710_010859","1.437053000288886"
"20250710_010905","1.6824526420737786"
"20250710_010911","1.505030512947386"
"20250710_010917","1.2568808264709235"
"20250710_010923","1.5695199230935235"
"20250710_010929","1.744858121224018"
"20250710_010935","1.5760983518360996"
"20250710_010941","1.6301556463678795"
"20250710_010947","1.2650008778564097"
"20250710_010954","1.6057264461211067"
"20250710_011000","1.7214308684713315"
"20250710_011006","1.6791559108794267"
"20250710_011012","1.6254171904122054"
"20250710_011018","1.2773667198016292"
"20250710_011024","1.5999308138026465"
"20250710_011031","1.6305321626948577"
"20250710_011037","1.5798940255699774"
"20250710_011044","1.652555340201979"
