tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,-0.28729179535642546,-0.2356833169215904,0.4471698612358085
tenant-dsk,-0.28729179535642546,1.0,0.8758652463267412,-0.3272560483522974
tenant-mem,-0.2356833169215904,0.8758652463267412,1.0,-0.29776710037906834
tenant-ntk,0.4471698612358085,-0.3272560483522974,-0.29776710037906834,1.0
