tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.5184671832090901,0.5104747326196664,0.4059203624496324
tenant-dsk,0.5184671832090901,1.0,0.6123358476907564,0.6444825662268999
tenant-mem,0.5104747326196664,0.6123358476907564,1.0,0.47252543269186603
tenant-ntk,0.4059203624496324,0.6444825662268999,0.47252543269186603,1.0
