tenant1,tenant2,correlation,metric,phase
tenant-mem,tenant-nsy,-0.026001533788775608,cpu_usage,7 - Recovery
tenant-mem,tenant-ntk,0.3120632810023447,cpu_usage,7 - Recovery
tenant-nsy,tenant-ntk,0.04393026765721004,cpu_usage,7 - Recovery
tenant-cpu,tenant-dsk,-0.5261442875770558,memory_usage,1 - Baseline
tenant-cpu,tenant-mem,-0.21563898939219123,memory_usage,1 - Baseline
tenant-cpu,tenant-ntk,0.47880862927627976,memory_usage,1 - Baseline
tenant-dsk,tenant-mem,0.3014500121194237,memory_usage,1 - Baseline
tenant-dsk,tenant-ntk,-0.9891580978047042,memory_usage,1 - Baseline
tenant-mem,tenant-ntk,-0.3086832635683483,memory_usage,1 - Baseline
tenant-cpu,tenant-dsk,0.00873041141699776,memory_usage,2 - CPU Noise
tenant-cpu,tenant-mem,-0.10335819449068506,memory_usage,2 - CPU Noise
tenant-cpu,tenant-ntk,-0.040544024291461686,memory_usage,2 - CPU Noise
tenant-dsk,tenant-mem,0.23387228463548562,memory_usage,2 - CPU Noise
tenant-dsk,tenant-ntk,0.042367317524920185,memory_usage,2 - CPU Noise
tenant-mem,tenant-ntk,0.17585867512250128,memory_usage,2 - CPU Noise
tenant-cpu,tenant-dsk,0.04397610300395039,memory_usage,3 - Memory Noise
tenant-cpu,tenant-mem,-0.024576032409483115,memory_usage,3 - Memory Noise
tenant-cpu,tenant-ntk,-0.011079070800427498,memory_usage,3 - Memory Noise
tenant-dsk,tenant-mem,-0.22293843119274642,memory_usage,3 - Memory Noise
tenant-dsk,tenant-ntk,-0.008813381230048227,memory_usage,3 - Memory Noise
tenant-mem,tenant-ntk,0.037206591625378614,memory_usage,3 - Memory Noise
tenant-cpu,tenant-dsk,0.13190067835746766,memory_usage,4 - Network Noise
tenant-cpu,tenant-mem,0.012217622194310187,memory_usage,4 - Network Noise
tenant-cpu,tenant-nsy,-0.1315238262574547,memory_usage,4 - Network Noise
tenant-cpu,tenant-ntk,-0.04740300286864931,memory_usage,4 - Network Noise
tenant-dsk,tenant-mem,-0.7535419345201582,memory_usage,4 - Network Noise
tenant-dsk,tenant-nsy,-0.7585256918895205,memory_usage,4 - Network Noise
tenant-dsk,tenant-ntk,-0.06532026705176895,memory_usage,4 - Network Noise
tenant-mem,tenant-nsy,0.5732943350137689,memory_usage,4 - Network Noise
tenant-mem,tenant-ntk,0.0764755245421017,memory_usage,4 - Network Noise
tenant-nsy,tenant-ntk,0.11964537989523559,memory_usage,4 - Network Noise
tenant-cpu,tenant-dsk,-0.3720089157374869,memory_usage,5 - Disk Noise
tenant-cpu,tenant-mem,0.16501654864586265,memory_usage,5 - Disk Noise
tenant-cpu,tenant-nsy,0.18701265165303016,memory_usage,5 - Disk Noise
tenant-cpu,tenant-ntk,0.21849468780570233,memory_usage,5 - Disk Noise
tenant-dsk,tenant-mem,-0.22377473275787593,memory_usage,5 - Disk Noise
tenant-dsk,tenant-nsy,-0.21275201161492716,memory_usage,5 - Disk Noise
tenant-dsk,tenant-ntk,-0.11244747041687833,memory_usage,5 - Disk Noise
tenant-mem,tenant-nsy,0.11787601491481374,memory_usage,5 - Disk Noise
tenant-mem,tenant-ntk,-0.035069852110131264,memory_usage,5 - Disk Noise
tenant-nsy,tenant-ntk,0.08706309703007006,memory_usage,5 - Disk Noise
tenant-cpu,tenant-dsk,0.14460821788713174,memory_usage,6 - Combined Noise
tenant-cpu,tenant-mem,0.056418997427890465,memory_usage,6 - Combined Noise
tenant-cpu,tenant-nsy,0.003248186147513553,memory_usage,6 - Combined Noise
tenant-cpu,tenant-ntk,-0.0575503425350581,memory_usage,6 - Combined Noise
tenant-dsk,tenant-mem,0.0029414494450588744,memory_usage,6 - Combined Noise
tenant-dsk,tenant-nsy,0.30659009059583714,memory_usage,6 - Combined Noise
tenant-dsk,tenant-ntk,0.0844868186910046,memory_usage,6 - Combined Noise
tenant-mem,tenant-nsy,-0.41254814502250325,memory_usage,6 - Combined Noise
tenant-mem,tenant-ntk,-0.1832415141821498,memory_usage,6 - Combined Noise
tenant-nsy,tenant-ntk,0.017483022241275584,memory_usage,6 - Combined Noise
tenant-cpu,tenant-dsk,0.1021615020788426,memory_usage,7 - Recovery
tenant-cpu,tenant-mem,0.043354176294758,memory_usage,7 - Recovery
tenant-cpu,tenant-nsy,0.0020879150546558407,memory_usage,7 - Recovery
tenant-cpu,tenant-ntk,-0.014209608978084935,memory_usage,7 - Recovery
tenant-dsk,tenant-mem,0.008461586353524958,memory_usage,7 - Recovery
tenant-dsk,tenant-nsy,-0.013599455073013998,memory_usage,7 - Recovery
tenant-dsk,tenant-ntk,0.04891837012234172,memory_usage,7 - Recovery
tenant-mem,tenant-nsy,0.07316987909533051,memory_usage,7 - Recovery
tenant-mem,tenant-ntk,-0.029158338118579572,memory_usage,7 - Recovery
tenant-nsy,tenant-ntk,0.07256682882393377,memory_usage,7 - Recovery
tenant-cpu,tenant-dsk,0.5184671832090901,network_total_bandwidth,1 - Baseline
tenant-cpu,tenant-mem,0.5104747326196664,network_total_bandwidth,1 - Baseline
tenant-cpu,tenant-ntk,0.4059203624496324,network_total_bandwidth,1 - Baseline
tenant-dsk,tenant-mem,0.6123358476907564,network_total_bandwidth,1 - Baseline
tenant-dsk,tenant-ntk,0.6444825662268999,network_total_bandwidth,1 - Baseline
tenant-mem,tenant-ntk,0.47252543269186603,network_total_bandwidth,1 - Baseline
tenant-cpu,tenant-dsk,0.18758905989229857,network_total_bandwidth,2 - CPU Noise
tenant-cpu,tenant-mem,0.23057447413246954,network_total_bandwidth,2 - CPU Noise
tenant-cpu,tenant-ntk,0.25635386264997045,network_total_bandwidth,2 - CPU Noise
tenant-dsk,tenant-mem,-0.04018074703065902,network_total_bandwidth,2 - CPU Noise
tenant-dsk,tenant-ntk,0.10990923884804309,network_total_bandwidth,2 - CPU Noise
tenant-mem,tenant-ntk,0.09431495048211326,network_total_bandwidth,2 - CPU Noise
tenant-cpu,tenant-dsk,0.119508205710323,network_total_bandwidth,3 - Memory Noise
tenant-cpu,tenant-mem,0.2811160896757307,network_total_bandwidth,3 - Memory Noise
tenant-cpu,tenant-ntk,0.0872146278022783,network_total_bandwidth,3 - Memory Noise
tenant-dsk,tenant-mem,0.262657387642426,network_total_bandwidth,3 - Memory Noise
tenant-dsk,tenant-ntk,-0.003983397581818584,network_total_bandwidth,3 - Memory Noise
tenant-mem,tenant-ntk,0.22563063664451322,network_total_bandwidth,3 - Memory Noise
tenant-cpu,tenant-dsk,0.23653249084419636,network_total_bandwidth,4 - Network Noise
tenant-cpu,tenant-mem,0.1220199054218778,network_total_bandwidth,4 - Network Noise
tenant-cpu,tenant-nsy,0.05604111938360227,network_total_bandwidth,4 - Network Noise
tenant-cpu,tenant-ntk,0.11117932562928645,network_total_bandwidth,4 - Network Noise
tenant-dsk,tenant-mem,0.2670759019092092,network_total_bandwidth,4 - Network Noise
tenant-dsk,tenant-nsy,-0.062373052847246736,network_total_bandwidth,4 - Network Noise
tenant-dsk,tenant-ntk,0.08311081680663823,network_total_bandwidth,4 - Network Noise
tenant-mem,tenant-nsy,0.07523069732295805,network_total_bandwidth,4 - Network Noise
tenant-mem,tenant-ntk,0.24068239305552588,network_total_bandwidth,4 - Network Noise
tenant-nsy,tenant-ntk,0.04397132278620498,network_total_bandwidth,4 - Network Noise
tenant-cpu,tenant-dsk,0.07830301469857823,network_total_bandwidth,5 - Disk Noise
tenant-cpu,tenant-mem,0.11527073987670317,network_total_bandwidth,5 - Disk Noise
tenant-cpu,tenant-nsy,0.127262480101522,network_total_bandwidth,5 - Disk Noise
tenant-cpu,tenant-ntk,0.1770018632512914,network_total_bandwidth,5 - Disk Noise
tenant-dsk,tenant-mem,0.24178003296059125,network_total_bandwidth,5 - Disk Noise
tenant-dsk,tenant-nsy,0.19446893125669965,network_total_bandwidth,5 - Disk Noise
tenant-dsk,tenant-ntk,0.1954558968159772,network_total_bandwidth,5 - Disk Noise
tenant-mem,tenant-nsy,0.08472587189491486,network_total_bandwidth,5 - Disk Noise
tenant-mem,tenant-ntk,0.051414576683882246,network_total_bandwidth,5 - Disk Noise
tenant-nsy,tenant-ntk,0.11941608858700975,network_total_bandwidth,5 - Disk Noise
tenant-cpu,tenant-dsk,0.22822832495277257,network_total_bandwidth,6 - Combined Noise
tenant-cpu,tenant-mem,0.1071699775022466,network_total_bandwidth,6 - Combined Noise
tenant-cpu,tenant-nsy,0.15120061144016553,network_total_bandwidth,6 - Combined Noise
tenant-cpu,tenant-ntk,0.22259900693863988,network_total_bandwidth,6 - Combined Noise
tenant-dsk,tenant-mem,0.08338268524598487,network_total_bandwidth,6 - Combined Noise
tenant-dsk,tenant-nsy,0.009544264446056985,network_total_bandwidth,6 - Combined Noise
tenant-dsk,tenant-ntk,0.15084486554421106,network_total_bandwidth,6 - Combined Noise
tenant-mem,tenant-nsy,0.36405359939767495,network_total_bandwidth,6 - Combined Noise
tenant-mem,tenant-ntk,0.01876728879763454,network_total_bandwidth,6 - Combined Noise
tenant-nsy,tenant-ntk,0.09614354223578853,network_total_bandwidth,6 - Combined Noise
tenant-cpu,tenant-dsk,0.1686073343686881,network_total_bandwidth,7 - Recovery
tenant-cpu,tenant-mem,0.31189269954490767,network_total_bandwidth,7 - Recovery
tenant-cpu,tenant-nsy,-0.013160267729593044,network_total_bandwidth,7 - Recovery
tenant-cpu,tenant-ntk,0.20715061895095002,network_total_bandwidth,7 - Recovery
tenant-dsk,tenant-mem,0.22608982345353254,network_total_bandwidth,7 - Recovery
tenant-dsk,tenant-nsy,0.11330980350343843,network_total_bandwidth,7 - Recovery
tenant-dsk,tenant-ntk,0.19474224403254597,network_total_bandwidth,7 - Recovery
tenant-mem,tenant-nsy,-0.09966376891035221,network_total_bandwidth,7 - Recovery
tenant-mem,tenant-ntk,0.2247646619117584,network_total_bandwidth,7 - Recovery
tenant-nsy,tenant-ntk,-0.01753823128872299,network_total_bandwidth,7 - Recovery
tenant-cpu,tenant-dsk,0.8681314752553762,disk_throughput_total,1 - Baseline
tenant-cpu,tenant-mem,0.752496409341761,disk_throughput_total,1 - Baseline
tenant-dsk,tenant-mem,0.6546214793286468,disk_throughput_total,1 - Baseline
tenant-dsk,tenant-mem,0.14115482845000715,disk_throughput_total,2 - CPU Noise
tenant-dsk,tenant-mem,0.9804970806001714,disk_throughput_total,4 - Network Noise
tenant-dsk,tenant-nsy,-0.04822741845827014,disk_throughput_total,4 - Network Noise
tenant-mem,tenant-nsy,-0.04594332675031201,disk_throughput_total,4 - Network Noise
tenant-cpu,tenant-dsk,0.9942489734470863,disk_throughput_total,5 - Disk Noise
tenant-cpu,tenant-mem,0.623389082047456,disk_throughput_total,5 - Disk Noise
tenant-cpu,tenant-ntk,0.9997849935947435,disk_throughput_total,5 - Disk Noise
tenant-dsk,tenant-mem,0.6210792998745174,disk_throughput_total,5 - Disk Noise
tenant-dsk,tenant-ntk,0.9932359844131834,disk_throughput_total,5 - Disk Noise
tenant-mem,tenant-ntk,0.6224030462980618,disk_throughput_total,5 - Disk Noise
tenant-cpu,tenant-dsk,0.7872437121378747,disk_throughput_total,6 - Combined Noise
tenant-cpu,tenant-mem,0.9140943260304991,disk_throughput_total,6 - Combined Noise
tenant-cpu,tenant-ntk,0.958451589093449,disk_throughput_total,6 - Combined Noise
tenant-dsk,tenant-mem,0.8052714143034571,disk_throughput_total,6 - Combined Noise
tenant-dsk,tenant-ntk,0.8442231294844023,disk_throughput_total,6 - Combined Noise
tenant-mem,tenant-ntk,0.9480536690749695,disk_throughput_total,6 - Combined Noise
tenant-dsk,tenant-mem,0.8310480475705053,disk_throughput_total,7 - Recovery
