tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2144741208990.8845,-9391659813323.549,-955386170913.7595,588945469567.7118
tenant-dsk,-9391659813323.549,148559384244125.62,11115514399780.115,-10126081637020.615
tenant-mem,-955386170913.7595,11115514399780.115,9152261687767.512,-784337475756.7231
tenant-ntk,588945469567.7118,-10126081637020.615,-784337475756.7231,705425795585.9832
