tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.03559965397626061,0.22087543961821215,0.153571014954803,0.16239433701671313
tenant-dsk,0.03559965397626061,1.0,0.38856632462720186,0.2835709702140802,0.41028538450707736
tenant-mem,0.22087543961821215,0.38856632462720186,1.0,0.3195916308541371,0.2811231848113055
tenant-nsy,0.153571014954803,0.2835709702140802,0.3195916308541371,1.0,0.31110276194552106
tenant-ntk,0.16239433701671313,0.41028538450707736,0.2811231848113055,0.31110276194552106,1.0
