tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,-0.43688137073431066,-0.3076564758600405,-0.2252860305591025
tenant-dsk,-0.43688137073431066,1.0,0.7223920145783773,0.7647231046615104
tenant-mem,-0.3076564758600405,0.7223920145783773,1.0,0.6851728684599133
tenant-ntk,-0.2252860305591025,0.7647231046615104,0.6851728684599133,1.0
