tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.119508205710323,0.2811160896757307,0.0872146278022783
tenant-dsk,0.119508205710323,1.0,0.262657387642426,-0.003983397581818584
tenant-mem,0.2811160896757307,0.262657387642426,1.0,0.22563063664451322
tenant-ntk,0.0872146278022783,-0.003983397581818584,0.22563063664451322,1.0
