tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,0.24266698805743597,-0.0008220097740333683,-0.00020511023954908968,-9.262845400940366e-06
tenant-dsk,-0.0008220097740333683,1.4588687145773748e-05,3.734194827294999e-06,2.43790691929557e-07
tenant-mem,-0.00020511023954908968,3.734194827294999e-06,1.8316051750640298e-06,7.739642327950421e-08
tenant-ntk,-9.262845400940366e-06,2.43790691929557e-07,7.739642327950421e-08,6.9664192186013446e-09
