,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,5.763781979341463e-06,1.647461916831821e-08,8.548442069047405e-09
tenant-dsk,0.33958550955114986,,0.003038090652420907,0.02069080022146428
tenant-mem,0.19479643152687617,0.0032142490653687726,,0.016515755024339124
tenant-ntk,0.19257947041570317,5.698087994528567e-08,4.349439552062932e-09,
